,BANK_ID,REPORT_DATE,DT_REPORT,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE
816,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,24036,30419,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
817,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,8964,11998,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
818,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,6808,10305,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
819,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,72,72,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
820,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,15845,22375,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
821,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
822,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1733,1733,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
823,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,76,223,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
824,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,8192,8044,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
825,9,2018-06-30,2018-06-30,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,24036,30419,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
142,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,238,511,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
151,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,75,178,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
152,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,0,45,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
153,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,76,223,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
154,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,76,223,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
155,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,76,223,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
143,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,44,107,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
144,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,194,404,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
145,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,6,14,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
146,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,2,6,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
147,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,3,8,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
148,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,3,0,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
149,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,0,1,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
150,9,2018-06-30,2018-06-30,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,275,592,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
826,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,1990,2617,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
827,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,1990,837,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
828,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,6345,6998,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
829,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,18487,29159,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
830,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,443,524,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
831,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,362,382,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
832,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,802,268,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
833,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,30419,40786,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
834,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,11998,13257,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
835,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,10305,19485,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
836,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,72,130,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
837,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,22375,32871,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
838,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
839,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1733,1733,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
840,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,223,353,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
841,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,8044,7915,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
842,9,2018-09-30,2018-09-30,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,30419,40786,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
156,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,511,915,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
165,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,178,186,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
166,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,45,167,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
167,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,223,353,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
168,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,223,353,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
169,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,223,353,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
157,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,107,200,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
158,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,404,715,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
159,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,14,36,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
160,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,6,13,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
161,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,8,23,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
162,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,0,0,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
163,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,1,2,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
164,9,2018-09-30,2018-09-30,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,592,927,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
843,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,2617,2210,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
844,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,837,307,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
845,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,6998,6851,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
846,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,29159,32388,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
847,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,524,847,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
848,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,382,362,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
849,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,268,234,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
850,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,40786,43200,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
851,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,13257,14922,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
852,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,19485,20395,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
853,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,130,73,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
854,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,32871,35390,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
855,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
856,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1733,1733,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
857,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,353,458,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
858,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,7915,7809,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
859,9,2018-12-31,2018-12-31,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,40786,43200,1,zba_bs_31.12.2018.pdf,Ziraat Bank,2026-03-18
170,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,915,1440,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
179,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,186,238,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
180,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,167,276,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
181,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,353,514,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
182,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,0,56,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
183,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,353,458,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
184,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,353,458,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
171,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,200,335,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
172,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,715,1105,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
173,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,36,54,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
174,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,13,126,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
175,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,23,72,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
176,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,0,1,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
177,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,2,3,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
178,9,2018-12-31,2018-12-31,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,927,1275,1,zba_is_31.12.2018.pdf,Ziraat Bank,2026-03-18
973,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,2210,7189,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
974,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,307,1738,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
975,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,6851,6558,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
976,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,32388,34971,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
977,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,847,1238,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
978,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,362,301,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
979,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,234,224,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
980,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,43200,52220,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
981,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,17422,27135,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
982,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,6102,6218,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
983,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,11793,10501,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
984,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,73,570,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
985,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,35390,44425,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
986,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
987,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1733,2191,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
988,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,458,14,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
989,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,7809,7795,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
990,9,2019-03-31,2019-03-31,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,43200,52220,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
72,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,1440,586,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
81,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,238,8,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
82,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,276,22,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
83,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,514,14,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
84,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,458,14,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
85,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,458,14,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
73,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,335,165,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
74,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,1105,421,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
75,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,54,17,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
76,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,126,36,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
77,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,72,19,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
78,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,1,0,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
79,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,3,1,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
80,9,2019-03-31,2019-03-31,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,1275,395,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
991,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,7189,6479,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
992,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,1738,350,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
993,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,6558,7004,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
994,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,34971,40776,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
995,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,1238,1145,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
996,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,301,240,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
997,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,224,232,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
998,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,52220,56226,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
999,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,27135,26432,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1000,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,6218,11082,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1001,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,10501,10504,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1002,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,570,506,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1003,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,44425,48523,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1004,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1005,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,2191,2191,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1006,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,14,106,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1007,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,7795,7703,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
1008,9,2019-06-30,2019-06-30,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,52220,56226,1,zba_bs_31.12.2019.pdf,Ziraat Bank,2026-03-18
86,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,586,1160,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
95,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,8,33,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
96,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,22,139,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
97,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,14,106,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
98,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,14,106,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
99,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,14,106,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
87,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,165,345,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
88,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,421,815,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
89,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,17,37,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
90,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,36,70,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
91,9,2019-06-30,2019-06-30,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,19,32,1,zba_is_31.12.2019.pdf,Ziraat Bank,2026-03-18
